=============
Float 9250 (Alamo/Alto)
-------------
Float 9250, Dive 62
Product ID STANDARD
Software Version 8.0.5
Trajectory
GPS fixes:
fix kind:  DiveStart
fix time:  2021-11-21 11:44:00 UTC
latitude:  69.0929133
longitude: -51.9816154
ttf:       0
nsat:      8
min snr:   36
mean snr:  39
max snr:   43
hdop:      1

fix kind:  DiveEnd
fix time:  2021-11-26 14:16:00 UTC
latitude:  69.0933338
longitude: -51.9761419
ttf:       20
nsat:      6
min snr:   0
mean snr:  33
max snr:   46
hdop:      2.3

Fall/Rise series:
╔════════════╤═════════════════╤═══════════════╗
║       time │ pressure (dBar) │          code ║
║ 1637501661 │        465.6000 │       descent ║
║ 1637502261 │        465.6000 │       descent ║
║ 1637502861 │        465.5600 │       descent ║
║ 1637503461 │        465.5200 │       descent ║
║ 1637504061 │        465.5200 │       descent ║
║ 1637504661 │        465.4400 │       descent ║
║ 1637505214 │        465.4000 │  descent seek ║
║ 1637505261 │        465.4000 │       descent ║
║ 1637505861 │        465.3600 │       descent ║
║ 1637506461 │        465.3200 │       descent ║
║ 1637507061 │        465.2400 │       descent ║
║ 1637507661 │        465.2000 │       descent ║
║ 1637508261 │        465.1200 │       descent ║
║ 1637508861 │        465.0800 │       descent ║
║ 1637509461 │        465.0000 │       descent ║
║ 1637510061 │        464.9600 │       descent ║
║ 1637510661 │        464.8800 │       descent ║
║ 1637511261 │        464.8000 │       descent ║
║ 1637511861 │        464.7200 │       descent ║
║ 1637512446 │        464.6400 │       descent ║
║ 1637933654 │        464.8000 │  ascent start ║
║ 1637933857 │        455.0000 │        ascent ║
║ 1637933953 │        445.0000 │        ascent ║
║ 1637934033 │        434.9600 │        ascent ║
║ 1637934109 │        424.8000 │        ascent ║
║ 1637934183 │        414.9200 │        ascent ║
║ 1637934249 │        404.8400 │        ascent ║
║ 1637934313 │        394.9600 │        ascent ║
║ 1637934378 │        384.9600 │        ascent ║
║ 1637934437 │        374.9200 │        ascent ║
║ 1637934494 │        364.7200 │        ascent ║
║ 1637934549 │        354.9200 │        ascent ║
║ 1637934607 │        344.7200 │        ascent ║
║ 1637934657 │        334.8800 │        ascent ║
║ 1637934709 │        324.7600 │        ascent ║
║ 1637934761 │        314.7600 │        ascent ║
║ 1637934813 │        304.7600 │        ascent ║
║ 1637934862 │        294.8000 │        ascent ║
║ 1637934910 │        284.8400 │        ascent ║
║ 1637934959 │        274.6400 │        ascent ║
║ 1637935007 │        264.9200 │        ascent ║
║ 1637935056 │        254.8000 │        ascent ║
║ 1637935102 │        244.8000 │        ascent ║
║ 1637935148 │        234.8400 │        ascent ║
║ 1637935194 │        224.9200 │        ascent ║
║ 1637935241 │        214.7600 │        ascent ║
║ 1637935287 │        204.7600 │        ascent ║
║ 1637935332 │        194.6400 │        ascent ║
║ 1637935374 │        184.8400 │        ascent ║
║ 1637935418 │        174.7200 │        ascent ║
║ 1637935461 │        164.8800 │        ascent ║
║ 1637935505 │        154.7600 │        ascent ║
║ 1637935548 │        144.8000 │        ascent ║
║ 1637935590 │        134.9600 │        ascent ║
║ 1637935634 │        124.7600 │        ascent ║
║ 1637935677 │        114.8800 │        ascent ║
║ 1637935719 │        104.8800 │        ascent ║
║ 1637935762 │         94.7600 │        ascent ║
║ 1637935804 │         84.7600 │        ascent ║
║ 1637935847 │         74.9200 │        ascent ║
║ 1637935893 │         64.6800 │        ascent ║
║ 1637935937 │         54.8400 │        ascent ║
║ 1637935980 │         44.8800 │        ascent ║
║ 1637936024 │         34.7200 │        ascent ║
║ 1637936068 │         24.6800 │        ascent ║
║ 1637936111 │         14.8400 │        ascent ║
║ 1637936153 │          4.9200 │        ascent ║
║ 1637936167 │          1.5600 │    ascent end ║
╚════════════╧═════════════════╧═══════════════╝

Science
science data
descending: binned:
<empty>

unbinned:
<empty>

discrete:
<empty>


park/drift: discrete
╔═════════════════╤════════════════════╤════════════════╤════════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ time (seconds) ║
╟─────────────────┼────────────────────┼────────────────┼────────────────╢
║        464.4000 │             2.7400 │        34.2260 │           1200 ║
║        464.2000 │             2.7370 │        34.2260 │           3000 ║
║        464.0000 │             2.7350 │        34.2250 │           4800 ║
║        463.8800 │             2.7300 │        34.2220 │           6600 ║
║        463.7600 │             2.7290 │        34.2230 │           8400 ║
║        463.7200 │             2.7240 │        34.2220 │          10200 ║
║        463.6800 │             2.7190 │        34.2210 │          12000 ║
║        463.7200 │             2.7170 │        34.2190 │          13800 ║
║        463.8000 │             2.7150 │        34.2190 │          15600 ║
║        463.9200 │             2.7100 │        34.2180 │          17400 ║
║        464.0400 │             2.7090 │        34.2180 │          19200 ║
║        464.1600 │             2.7060 │        34.2170 │          21000 ║
║        464.3200 │             2.7050 │        34.2170 │          22800 ║
║        464.4400 │             2.7020 │        34.2210 │          24600 ║
║        464.5600 │             2.7050 │        34.2200 │          26400 ║
║        464.6400 │             2.7100 │        34.2140 │          28200 ║
║        464.6800 │             2.7190 │        34.2190 │          30000 ║
║        464.6800 │             2.7220 │        34.2170 │          31800 ║
║        464.6400 │             2.7280 │        34.2180 │          33600 ║
║        464.5600 │             2.7290 │        34.2190 │          35400 ║
║        464.4000 │             2.7310 │        34.2190 │          37200 ║
║        464.2400 │             2.7310 │        34.2210 │          39000 ║
║        464.0800 │             2.7340 │        34.2200 │          40800 ║
║        463.8800 │             2.7340 │        34.2200 │          42600 ║
║        463.7200 │             2.7340 │        34.2200 │          44400 ║
║        463.6000 │             2.7280 │        34.2210 │          46200 ║
║        463.4800 │             2.7220 │        34.2190 │          48000 ║
║        463.4000 │             2.7200 │        34.2180 │          49800 ║
║        463.3600 │             2.7170 │        34.2170 │          51600 ║
║        463.4000 │             2.7090 │        34.2180 │          53400 ║
║        463.4400 │             2.7050 │        34.2130 │          55200 ║
║        463.5600 │             2.7030 │        34.2120 │          57000 ║
║        463.7200 │             2.7030 │        34.2130 │          58800 ║
║        463.9600 │             2.7030 │        34.2110 │          60600 ║
║        464.2000 │             2.7030 │        34.2120 │          62400 ║
║        464.4400 │             2.7040 │        34.2130 │          64200 ║
║        464.6800 │             2.7050 │        34.2140 │          66000 ║
║        464.9200 │             2.7050 │        34.2120 │          67800 ║
║        465.1200 │             2.7040 │        34.2130 │          69600 ║
║        465.3200 │             2.7050 │        34.2140 │          71400 ║
║        465.4400 │             2.7080 │        34.2100 │          73200 ║
║        465.5600 │             2.7200 │        34.2140 │          75000 ║
║        465.5600 │             2.7200 │        34.2150 │          76800 ║
║        465.5200 │             2.7200 │        34.2160 │          78600 ║
║        465.4400 │             2.7220 │        34.2150 │          80400 ║
║        465.2800 │             2.7220 │        34.2160 │          82200 ║
║        465.1200 │             2.7200 │        34.1900 │          84000 ║
║        464.9200 │             2.7150 │        34.2120 │          85800 ║
║        464.7200 │             2.7110 │        34.2150 │          87600 ║
║        464.5200 │             2.7100 │        34.2130 │          89400 ║
║        464.3600 │             2.7080 │        34.2120 │          91200 ║
║        464.1600 │             2.7070 │        34.2130 │          93000 ║
║        464.0400 │             2.7030 │        34.2120 │          94800 ║
║        463.9200 │             2.7070 │        34.2130 │          96600 ║
║        463.8400 │             2.7100 │        34.2120 │          98400 ║
║        463.8400 │             2.7120 │        34.2140 │         100200 ║
║        463.8800 │             2.7140 │        34.2140 │         102000 ║
║        463.9200 │             2.7160 │        34.2150 │         103800 ║
║        464.0000 │             2.7170 │        34.2090 │         105600 ║
║        464.1200 │             2.7170 │        34.2110 │         107400 ║
║        464.2400 │             2.7200 │        34.2140 │         109200 ║
║        464.3200 │             2.7200 │        34.2130 │         111000 ║
║        464.4400 │             2.7200 │        34.2120 │         112800 ║
║        464.5200 │             2.7180 │        34.2140 │         114600 ║
║        464.6000 │             2.7240 │        34.2150 │         116400 ║
║        464.6400 │             2.7300 │        34.2120 │         118200 ║
║        464.6400 │             2.7400 │        34.2150 │         120000 ║
║        464.6000 │             2.7440 │        34.2190 │         121800 ║
║        464.5200 │             2.7430 │        34.2200 │         123600 ║
║        464.4000 │             2.7370 │        34.2180 │         125400 ║
║        464.2400 │             2.7270 │        34.2160 │         127200 ║
║        464.0800 │             2.7260 │        34.2130 │         129000 ║
║        463.9200 │             2.7330 │        34.2140 │         130800 ║
║        463.7600 │             2.7210 │        34.2140 │         132600 ║
║        463.6400 │             2.7210 │        34.2130 │         134400 ║
║        463.5200 │             2.7190 │        34.2130 │         136200 ║
║        463.4800 │             2.7190 │        34.2110 │         138000 ║
║        463.4400 │             2.7330 │        34.2150 │         139800 ║
║        463.4400 │             2.7310 │        34.2150 │         141600 ║
║        463.5200 │             2.7410 │        34.2210 │         143400 ║
║        463.6000 │             2.7400 │        34.2170 │         145200 ║
║        463.8000 │             2.7380 │        34.2140 │         147000 ║
║        463.9600 │             2.7390 │        34.2180 │         148800 ║
║        464.2000 │             2.7430 │        34.2190 │         150600 ║
║        464.4400 │             2.7410 │        34.2180 │         152400 ║
║        464.6400 │             2.7440 │        34.2170 │         154200 ║
║        464.8800 │             2.7440 │        34.2140 │         156000 ║
║        465.0800 │             2.7450 │        34.2190 │         157800 ║
║        465.2400 │             2.7470 │        34.2180 │         159600 ║
║        465.3600 │             2.7480 │        34.2220 │         161400 ║
║        465.4400 │             2.7420 │        34.2200 │         163200 ║
║        465.4800 │             2.7420 │        34.2180 │         165000 ║
║        465.4400 │             2.7390 │        34.2180 │         166800 ║
║        465.3600 │             2.7340 │        34.2180 │         168600 ║
║        465.2400 │             2.7300 │        34.2150 │         170400 ║
║        465.1200 │             2.7320 │        34.2170 │         172200 ║
║        464.9600 │             2.7310 │        34.1410 │         174000 ║
║        464.7600 │             2.7290 │        34.2150 │         175800 ║
║        464.6000 │             2.7310 │        34.2150 │         177600 ║
║        464.4000 │             2.7310 │        34.2160 │         179400 ║
║        464.2400 │             2.7350 │        34.2140 │         181200 ║
║        464.0800 │             2.7420 │        34.2170 │         183000 ║
║        464.0000 │             2.7410 │        34.2180 │         184800 ║
║        463.9200 │             2.7410 │        34.2160 │         186600 ║
║        463.8800 │             2.7400 │        34.2150 │         188400 ║
║        463.8800 │             2.7380 │        34.2160 │         190200 ║
║        463.9200 │             2.7350 │        34.2160 │         192000 ║
║        464.0400 │             2.7290 │        34.2130 │         193800 ║
║        464.1200 │             2.7310 │        34.2140 │         195600 ║
║        464.2000 │             2.7370 │        34.2140 │         197400 ║
║        464.3200 │             2.7330 │        34.2140 │         199200 ║
║        464.4400 │             2.7320 │        34.2120 │         201000 ║
║        464.5600 │             2.7330 │        34.2090 │         202800 ║
║        464.6400 │             2.7350 │        34.2110 │         204600 ║
║        464.7200 │             2.7350 │        34.2140 │         206400 ║
║        464.7200 │             2.7360 │        34.2140 │         208200 ║
║        464.7200 │             2.7370 │        34.2140 │         210000 ║
║        464.6800 │             2.7360 │        34.2140 │         211800 ║
║        464.5600 │             2.7360 │        34.2110 │         213600 ║
║        464.4400 │             2.7350 │        34.2140 │         215400 ║
║        464.3200 │             2.7330 │        34.2120 │         217200 ║
║        464.1600 │             2.7330 │        34.2150 │         219000 ║
║        464.0400 │             2.7320 │        34.2120 │         220800 ║
║        463.9600 │             2.7340 │        34.2130 │         222600 ║
║        463.8800 │             2.7300 │        34.2130 │         224400 ║
║        463.8400 │             2.7290 │        34.2090 │         226200 ║
║        463.8400 │             2.7260 │        34.2090 │         228000 ║
║        463.8400 │             2.7240 │        34.2100 │         229800 ║
║        463.9200 │             2.7160 │        34.2050 │         231600 ║
║        464.0000 │             2.7070 │        34.2030 │         233400 ║
║        464.1200 │             2.7060 │        34.1920 │         235200 ║
║        464.2800 │             2.7090 │        34.2070 │         237000 ║
║        464.4400 │             2.7060 │        34.2060 │         238800 ║
║        464.6000 │             2.7060 │        34.2040 │         240600 ║
║        464.8000 │             2.7060 │        34.2060 │         242400 ║
║        465.0000 │             2.7050 │        34.2030 │         244200 ║
║        465.2000 │             2.7040 │        34.2040 │         246000 ║
║        465.3600 │             2.7040 │        34.2000 │         247800 ║
║        465.4800 │             2.7050 │        34.2040 │         249600 ║
║        465.5600 │             2.7070 │        34.2050 │         251400 ║
║        465.6000 │             2.7110 │        34.2060 │         253200 ║
║        465.5200 │             2.7150 │        34.2070 │         255000 ║
║        465.4800 │             2.7160 │        34.2070 │         256800 ║
║        465.3600 │             2.7130 │        34.2080 │         258600 ║
║        465.2400 │             2.7080 │        34.2030 │         260400 ║
║        465.0800 │             2.7040 │        34.2040 │         262200 ║
║        464.9200 │             2.7110 │        34.2030 │         264000 ║
║        464.7200 │             2.7130 │        34.2070 │         265800 ║
║        464.5600 │             2.7110 │        34.2050 │         267600 ║
║        464.3600 │             2.7090 │        34.2050 │         269400 ║
║        464.2000 │             2.7150 │        34.2070 │         271200 ║
║        464.0800 │             2.7240 │        34.2080 │         273000 ║
║        464.0000 │             2.7260 │        34.2070 │         274800 ║
║        463.9600 │             2.7260 │        34.2110 │         276600 ║
║        463.9600 │             2.7230 │        34.2080 │         278400 ║
║        464.0000 │             2.7260 │        34.2080 │         280200 ║
║        464.0400 │             2.7240 │        34.2110 │         282000 ║
║        464.0800 │             2.7260 │        34.2070 │         283800 ║
║        464.1600 │             2.7260 │        34.2080 │         285600 ║
║        464.2000 │             2.7260 │        34.2080 │         287400 ║
║        464.2800 │             2.7240 │        34.2080 │         289200 ║
║        464.3200 │             2.7200 │        34.2070 │         291000 ║
║        464.3600 │             2.7200 │        34.2080 │         292800 ║
║        464.4000 │             2.7200 │        34.2080 │         294600 ║
║        464.4000 │             2.7190 │        34.2060 │         296400 ║
║        464.3600 │             2.7200 │        34.2060 │         298200 ║
║        464.3200 │             2.7190 │        34.2060 │         300000 ║
║        464.2800 │             2.7190 │        34.2060 │         301800 ║
║        464.1600 │             2.7190 │        34.2060 │         303600 ║
║        464.0800 │             2.7190 │        34.2070 │         305400 ║
║        463.9600 │             2.7190 │        34.2050 │         307200 ║
║        463.8800 │             2.7190 │        34.2060 │         309000 ║
║        463.8000 │             2.7190 │        34.2060 │         310800 ║
║        463.7600 │             2.7180 │        34.2050 │         312600 ║
║        463.7200 │             2.7180 │        34.2060 │         314400 ║
║        463.6800 │             2.7190 │        34.2030 │         316200 ║
║        463.6800 │             2.7180 │        34.2050 │         318000 ║
║        463.6800 │             2.7190 │        34.2020 │         319800 ║
║        463.7600 │             2.7180 │        34.2060 │         321600 ║
║        463.8800 │             2.7190 │        34.2040 │         323400 ║
║        464.0000 │             2.7180 │        34.2070 │         325200 ║
║        464.1600 │             2.7190 │        34.2070 │         327000 ║
║        464.3200 │             2.7180 │        34.2050 │         328800 ║
║        464.5200 │             2.7190 │        34.2020 │         330600 ║
║        464.7200 │             2.7180 │        34.2060 │         332400 ║
║        464.8800 │             2.7170 │        34.2050 │         334200 ║
║        465.0400 │             2.7180 │        34.2050 │         336000 ║
║        465.1600 │             2.7180 │        34.2020 │         337800 ║
║        465.2400 │             2.7180 │        34.2050 │         339600 ║
║        465.3200 │             2.7180 │        34.2060 │         341400 ║
║        465.3200 │             2.7180 │        34.2070 │         343200 ║
║        465.2800 │             2.7170 │        34.2060 │         345000 ║
║        465.2400 │             2.7170 │        34.2060 │         346800 ║
║        465.1600 │             2.7180 │        34.2070 │         348600 ║
║        465.0400 │             2.7200 │        34.2070 │         350400 ║
║        464.8800 │             2.7220 │        34.2080 │         352200 ║
║        464.7600 │             2.7240 │        34.2100 │         354000 ║
║        464.6000 │             2.7260 │        34.2030 │         355800 ║
║        464.4800 │             2.7270 │        34.2070 │         357600 ║
║        464.3200 │             2.7310 │        34.2100 │         359400 ║
║        464.2000 │             2.7440 │        34.2090 │         361200 ║
║        464.0800 │             2.7500 │        34.2110 │         363000 ║
║        464.0400 │             2.7500 │        34.2120 │         364800 ║
║        464.0000 │             2.7490 │        34.2100 │         366600 ║
║        464.0000 │             2.7460 │        34.2100 │         368400 ║
║        464.0000 │             2.7460 │        34.2090 │         370200 ║
║        464.0400 │             2.7440 │        34.2060 │         372000 ║
║        464.0800 │             2.7420 │        34.2090 │         373800 ║
║        464.1200 │             2.7420 │        34.2080 │         375600 ║
║        464.2000 │             2.7410 │        34.2080 │         377400 ║
║        464.2400 │             2.7400 │        34.2090 │         379200 ║
║        464.2400 │             2.7400 │        34.2090 │         381000 ║
║        464.2800 │             2.7400 │        34.2060 │         382800 ║
║        464.3200 │             2.7400 │        34.2050 │         384600 ║
║        464.3200 │             2.7400 │        34.2080 │         386400 ║
║        464.3200 │             2.7410 │        34.2070 │         388200 ║
║        464.2800 │             2.7410 │        34.2070 │         390000 ║
║        464.2400 │             2.7410 │        34.2040 │         391800 ║
║        464.1600 │             2.7400 │        34.2090 │         393600 ║
║        464.0800 │             2.7400 │        34.2080 │         395400 ║
║        464.0400 │             2.7400 │        34.2080 │         397200 ║
║        463.9600 │             2.7390 │        34.2080 │         399000 ║
║        463.9200 │             2.7370 │        34.1990 │         400800 ║
║        463.8800 │             2.7350 │        34.2080 │         402600 ║
║        463.8400 │             2.7330 │        34.2040 │         404400 ║
║        463.8400 │             2.7280 │        34.2080 │         406200 ║
║        463.8400 │             2.7230 │        34.2040 │         408000 ║
║        463.8800 │             2.7220 │        34.2040 │         409800 ║
║        463.9600 │             2.7220 │        34.2060 │         411600 ║
║        464.0400 │             2.7220 │        34.2020 │         413400 ║
║        464.1600 │             2.7210 │        34.2030 │         415200 ║
║        464.3200 │             2.7220 │        34.1900 │         417000 ║
║        464.4800 │             2.7220 │        34.2020 │         418800 ║
╚═════════════════╧════════════════════╧════════════════╧════════════════╝


ascending: binned:
╔═════════════════╤════════════════════╤════════════════╤══════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ tcond (degC) ║
╟─────────────────┼────────────────────┼────────────────┼──────────────╢
║        464.7600 │             2.7220 │        34.2040 │       2.7170 ║
║        463.4800 │             2.7220 │        34.2100 │       2.6890 ║
║        462.5200 │             2.7190 │        34.2090 │       2.7590 ║
║        461.5200 │             2.7150 │        34.2110 │       2.8810 ║
║        460.4800 │             2.7140 │        34.2130 │       2.7760 ║
║        459.4400 │             2.7130 │        34.2120 │       2.7150 ║
║        458.4800 │             2.7130 │        34.2120 │       2.8290 ║
║        457.5200 │             2.7110 │        34.2120 │       2.6710 ║
║        456.4400 │             2.7090 │        34.2130 │       2.7680 ║
║        455.5200 │             2.7090 │        34.2120 │       2.7520 ║
║        454.5600 │             2.7070 │        34.2120 │       2.7060 ║
║        453.5200 │             2.7050 │        34.2120 │       2.6710 ║
║        452.4400 │             2.7040 │        34.2120 │       2.8110 ║
║        451.4800 │             2.7030 │        34.2120 │       2.8070 ║
║        450.5600 │             2.7020 │        34.2110 │       2.7590 ║
║        449.5200 │             2.7030 │        34.2110 │       2.7940 ║
║        448.4800 │             2.7020 │        34.2120 │       2.7680 ║
║        447.4400 │             2.7020 │        34.2120 │       2.6800 ║
║        446.4800 │             2.7010 │        34.2120 │       2.7630 ║
║        445.5600 │             2.6960 │        34.2110 │       2.7680 ║
║        444.5200 │             2.6950 │        34.2110 │       2.7060 ║
║        443.5200 │             2.6950 │        34.2100 │       2.7960 ║
║        442.6000 │             2.6950 │        34.2090 │       2.8400 ║
║        441.6000 │             2.6940 │        34.2090 │       2.7520 ║
║        440.5600 │             2.6930 │        34.2090 │       2.7300 ║
║        439.4800 │             2.6890 │        34.2100 │       2.7960 ║
║        438.4400 │             2.6860 │        34.2100 │       2.7190 ║
║        437.4000 │             2.6850 │        34.2090 │       2.6970 ║
║        436.4400 │             2.6830 │        34.2100 │       2.7270 ║
║        435.5200 │             2.6810 │        34.2100 │       2.6970 ║
║        434.4400 │             2.6790 │        34.2100 │       2.6760 ║
║        433.5600 │             2.6790 │        34.2090 │       2.7710 ║
║        432.6000 │             2.6790 │        34.2100 │       2.6540 ║
║        431.5200 │             2.6790 │        34.2080 │       2.7080 ║
║        430.4800 │             2.6780 │        34.2100 │       2.7630 ║
║        429.5200 │             2.6730 │        34.2060 │       2.7560 ║
║        428.6000 │             2.6720 │        34.2070 │       2.8290 ║
║        427.5200 │             2.6710 │        34.2070 │       2.6430 ║
║        426.4800 │             2.6700 │        34.2080 │       2.7520 ║
║        425.4000 │             2.6690 │        34.2090 │       2.7300 ║
║        424.4800 │             2.6700 │        34.2060 │       2.6970 ║
║        423.5600 │             2.6690 │        34.2050 │       2.7300 ║
║        422.4800 │             2.6690 │        34.2060 │       2.6970 ║
║        421.4400 │             2.6690 │        34.2070 │       2.8180 ║
║        420.4800 │             2.6690 │        34.2070 │       2.7850 ║
║        419.6000 │             2.6690 │        34.2060 │       2.8510 ║
║        418.5600 │             2.6680 │        34.2060 │       2.6760 ║
║        417.4800 │             2.6670 │        34.2060 │       2.7520 ║
║        416.4400 │             2.6590 │        34.2040 │       2.7190 ║
║        415.4800 │             2.6560 │        34.2050 │       2.8140 ║
║        414.4800 │             2.6570 │        34.2050 │       2.8070 ║
║        413.4400 │             2.6550 │        34.2030 │       2.7120 ║
║        412.5200 │             2.6510 │        34.2030 │       2.6680 ║
║        411.5600 │             2.6500 │        34.2030 │       2.6830 ║
║        410.5200 │             2.6500 │        34.2040 │       2.8510 ║
║        409.4400 │             2.6500 │        34.2040 │       2.7270 ║
║        408.5200 │             2.6490 │        34.2030 │       2.7710 ║
║        407.6000 │             2.6500 │        34.2050 │       2.6970 ║
║        406.5200 │             2.6490 │        34.2040 │       2.7630 ║
║        405.4400 │             2.6500 │        34.2040 │       2.6390 ║
║        404.5200 │             2.6490 │        34.2040 │       2.7120 ║
║        403.4800 │             2.6460 │        34.2030 │       2.7740 ║
║        402.4400 │             2.6390 │        34.2030 │       2.6240 ║
║        401.4800 │             2.6360 │        34.2020 │       2.7270 ║
║        400.5600 │             2.6360 │        34.2010 │       2.6240 ║
║        399.6000 │             2.6300 │        34.2000 │       2.7120 ║
║        398.5200 │             2.6260 │        34.1990 │       2.6970 ║
║        397.4400 │             2.6190 │        34.1990 │       2.6240 ║
║        396.5200 │             2.6160 │        34.1990 │       2.8000 ║
║        395.6000 │             2.6130 │        34.1970 │       2.7410 ║
║        394.5200 │             2.6100 │        34.1970 │       2.7300 ║
║        393.4000 │             2.6080 │        34.1970 │       2.7410 ║
║        392.4800 │             2.6050 │        34.1960 │       2.7850 ║
║        391.5600 │             2.6030 │        34.1960 │       2.7410 ║
║        390.4800 │             2.6020 │        34.1960 │       2.7960 ║
║        389.4000 │             2.5990 │        34.1960 │       2.7710 ║
║        388.4400 │             2.5970 │        34.1960 │       2.6680 ║
║        387.5200 │             2.5960 │        34.1960 │       2.7120 ║
║        386.6400 │             2.5960 │        34.1960 │       2.7850 ║
║        385.5200 │             2.5960 │        34.1950 │       2.6760 ║
║        384.4400 │             2.5950 │        34.1960 │       2.6680 ║
║        383.4800 │             2.5950 │        34.1950 │       2.6970 ║
║        382.5200 │             2.5940 │        34.1950 │       2.6970 ║
║        381.4800 │             2.5920 │        34.1940 │       2.5950 ║
║        380.4400 │             2.5880 │        34.1920 │       2.6390 ║
║        379.4000 │             2.5820 │        34.1920 │       2.7410 ║
║        378.4800 │             2.5780 │        34.1920 │       2.6970 ║
║        377.6400 │             2.5750 │        34.1910 │       2.7270 ║
║        376.5600 │             2.5720 │        34.1910 │       2.6540 ║
║        375.5600 │             2.5690 │        34.1890 │       2.5800 ║
║        374.4400 │             2.5640 │        34.1870 │       2.7270 ║
║        373.4000 │             2.5620 │        34.1880 │       2.6970 ║
║        372.4800 │             2.5610 │        34.1870 │       2.6320 ║
║        371.6000 │             2.5550 │        34.1840 │       2.5660 ║
║        370.5600 │             2.5460 │        34.1850 │       2.6100 ║
║        369.4800 │             2.5420 │        34.1830 │       2.5950 ║
║        368.4400 │             2.5400 │        34.1830 │       2.6100 ║
║        367.5200 │             2.5380 │        34.1840 │       2.5880 ║
║        366.6400 │             2.5370 │        34.1820 │       2.5360 ║
║        365.6000 │             2.5340 │        34.1810 │       2.6240 ║
║        364.4800 │             2.5270 │        34.1790 │       2.5660 ║
║        363.4400 │             2.5210 │        34.1760 │       2.6390 ║
║        362.5200 │             2.5190 │        34.1760 │       2.5660 ║
║        361.6400 │             2.5170 │        34.1750 │       2.5800 ║
║        360.5600 │             2.5010 │        34.1710 │       2.6680 ║
║        359.5200 │             2.4880 │        34.1680 │       2.7710 ║
║        358.4400 │             2.4810 │        34.1700 │       2.6540 ║
║        357.4000 │             2.4810 │        34.1680 │       2.5210 ║
║        356.4800 │             2.4780 │        34.1680 │       2.5210 ║
║        355.6000 │             2.4750 │        34.1660 │       2.5950 ║
║        354.5600 │             2.4700 │        34.1660 │       2.5660 ║
║        353.4800 │             2.4660 │        34.1630 │       2.5360 ║
║        352.4800 │             2.4620 │        34.1650 │       2.6100 ║
║        351.3600 │             2.4610 │        34.1630 │       2.6100 ║
║        350.3200 │             2.4600 │        34.1630 │       2.5510 ║
║        349.4400 │             2.4580 │        34.1630 │       2.6970 ║
