=============
Float 9250 (Alamo/Alto)
-------------
Float 9250, Dive 50
Product ID STANDARD
Software Version 8.0.5
Trajectory
GPS fixes:
fix kind:  DiveStart
fix time:  2021-09-21 02:21:00 UTC
latitude:  69.0924423
longitude: -51.9818924
ttf:       0
nsat:      5
min snr:   33
mean snr:  39
max snr:   47
hdop:      5

fix kind:  DiveEnd
fix time:  2021-09-26 04:52:00 UTC
latitude:  69.0950133
longitude: -51.978188
ttf:       60
nsat:      4
min snr:   30
mean snr:  36
max snr:   40
hdop:      2.6

Fall/Rise series:
╔════════════╤═════════════════╤═══════════════╗
║       time │ pressure (dBar) │          code ║
║ 1632629941 │        413.8800 │        ascent ║
║ 1632630003 │        403.9200 │        ascent ║
║ 1632630062 │        393.9600 │        ascent ║
║ 1632630123 │        383.8000 │        ascent ║
║ 1632630182 │        373.9600 │        ascent ║
║ 1632630237 │        363.8000 │        ascent ║
║ 1632630291 │        353.8800 │        ascent ║
║ 1632630347 │        343.7200 │        ascent ║
║ 1632630400 │        333.9200 │        ascent ║
║ 1632630451 │        323.9600 │        ascent ║
║ 1632630501 │        313.8800 │        ascent ║
║ 1632630551 │        303.8000 │        ascent ║
║ 1632630601 │        293.8400 │        ascent ║
║ 1632630650 │        283.8800 │        ascent ║
║ 1632630697 │        273.7200 │        ascent ║
║ 1632630743 │        263.8800 │        ascent ║
║ 1632630791 │        253.7200 │        ascent ║
║ 1632630837 │        243.8400 │        ascent ║
║ 1632630883 │        233.6400 │        ascent ║
║ 1632630925 │        223.9200 │        ascent ║
║ 1632630969 │        213.7200 │        ascent ║
║ 1632631012 │        203.8000 │        ascent ║
║ 1632631056 │        193.6000 │        ascent ║
║ 1632631099 │        183.7200 │        ascent ║
║ 1632631141 │        173.8400 │        ascent ║
║ 1632631184 │        163.8800 │        ascent ║
║ 1632631228 │        153.8000 │        ascent ║
║ 1632631272 │        143.8000 │        ascent ║
║ 1632631316 │        133.8800 │        ascent ║
║ 1632631362 │        123.6400 │        ascent ║
║ 1632631405 │        113.8800 │        ascent ║
║ 1632631447 │        103.9200 │        ascent ║
║ 1632631490 │         93.7200 │        ascent ║
║ 1632631531 │         83.9200 │        ascent ║
║ 1632631573 │         73.7600 │        ascent ║
║ 1632631614 │         63.9600 │        ascent ║
║ 1632631658 │         53.6400 │        ascent ║
║ 1632631701 │         43.6800 │        ascent ║
║ 1632631743 │         33.8400 │        ascent ║
║ 1632631787 │         23.7600 │        ascent ║
║ 1632631832 │         13.6800 │        ascent ║
║ 1632631876 │          3.6400 │        ascent ║
║ 1632631885 │          1.6400 │    ascent end ║
╚════════════╧═════════════════╧═══════════════╝

Science
science data
descending: binned:
<empty>

unbinned:
<empty>

discrete:
<empty>


park/drift: discrete
╔═════════════════╤════════════════════╤════════════════╤════════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ time (seconds) ║
╟─────────────────┼────────────────────┼────────────────┼────────────────╢
║        461.5600 │             2.6700 │        34.2210 │           1201 ║
║        461.7200 │             2.6690 │        34.2230 │           3001 ║
║        461.9200 │             2.6680 │        34.2210 │           4801 ║
║        462.1600 │             2.6670 │        34.2200 │           6601 ║
║        462.4000 │             2.6680 │        34.2200 │           8401 ║
║        462.6400 │             2.6670 │        34.2180 │          10201 ║
║        462.8400 │             2.6660 │        34.2210 │          12001 ║
║        463.0400 │             2.6660 │        34.2200 │          13801 ║
║        463.2000 │             2.6660 │        34.2180 │          15601 ║
║        463.2800 │             2.6650 │        34.2190 │          17401 ║
║        463.3200 │             2.6660 │        34.2200 │          19201 ║
║        463.2800 │             2.6640 │        34.2200 │          21001 ║
║        463.2000 │             2.6620 │        34.2170 │          22801 ║
║        463.0400 │             2.6610 │        34.2180 │          24601 ║
║        462.8400 │             2.6610 │        34.2170 │          26401 ║
║        462.6000 │             2.6630 │        34.2140 │          28201 ║
║        462.4000 │             2.6650 │        34.2190 │          30001 ║
║        462.2000 │             2.6670 │        34.2170 │          31801 ║
║        462.0000 │             2.6670 │        34.2170 │          33601 ║
║        461.8400 │             2.6670 │        34.2180 │          35401 ║
║        461.6800 │             2.6670 │        34.2180 │          37201 ║
║        461.6000 │             2.6680 │        34.2170 │          39001 ║
║        461.6000 │             2.6680 │        34.2160 │          40801 ║
║        461.6400 │             2.6680 │        34.2180 │          42601 ║
║        461.7600 │             2.6690 │        34.2170 │          44401 ║
║        461.9600 │             2.6670 │        34.2200 │          46201 ║
║        462.1600 │             2.6680 │        34.2170 │          48001 ║
║        462.4400 │             2.6670 │        34.2170 │          49801 ║
║        462.6800 │             2.6670 │        34.2170 │          51601 ║
║        462.9200 │             2.6660 │        34.2150 │          53401 ║
║        463.1600 │             2.6630 │        34.2170 │          55201 ║
║        463.3600 │             2.6630 │        34.2160 │          57001 ║
║        463.5600 │             2.6610 │        34.2160 │          58801 ║
║        463.6800 │             2.6600 │        34.2140 │          60601 ║
║        463.7200 │             2.6560 │        34.2150 │          62401 ║
║        463.7200 │             2.6570 │        34.2140 │          64201 ║
║        463.6400 │             2.6550 │        34.2130 │          66001 ║
║        463.4800 │             2.6530 │        34.2150 │          67801 ║
║        463.2400 │             2.6560 │        34.2130 │          69601 ║
║        463.0000 │             2.6570 │        34.2140 │          71401 ║
║        462.7200 │             2.6580 │        34.2140 │          73201 ║
║        462.4400 │             2.6570 │        34.2130 │          75001 ║
║        462.2000 │             2.6600 │        34.2140 │          76801 ║
║        461.9200 │             2.6580 │        34.2140 │          78601 ║
║        461.7200 │             2.6610 │        34.2130 │          80401 ║
║        461.5600 │             2.6640 │        34.2160 │          82201 ║
║        461.4400 │             2.6640 │        34.2150 │          84001 ║
║        461.4400 │             2.6640 │        34.2140 │          85801 ║
║        461.4800 │             2.6630 │        34.2160 │          87601 ║
║        461.5600 │             2.6620 │        34.2140 │          89401 ║
║        461.7600 │             2.6610 │        34.2120 │          91201 ║
║        461.9600 │             2.6590 │        34.2120 │          93001 ║
║        462.2000 │             2.6590 │        34.2120 │          94801 ║
║        462.4400 │             2.6580 │        34.2120 │          96601 ║
║        462.6800 │             2.6570 │        34.2110 │          98401 ║
║        462.9200 │             2.6540 │        34.2130 │         100201 ║
║        463.1200 │             2.6530 │        34.2100 │         102001 ║
║        463.2800 │             2.6520 │        34.2100 │         103801 ║
║        463.3600 │             2.6470 │        34.2080 │         105601 ║
║        463.4400 │             2.6450 │        34.2080 │         107401 ║
║        463.4000 │             2.6390 │        34.2070 │         109201 ║
║        463.2800 │             2.6450 │        34.2080 │         111001 ║
║        463.1200 │             2.6460 │        34.2060 │         112801 ║
║        462.9200 │             2.6420 │        34.2060 │         114601 ║
║        462.7200 │             2.6430 │        34.2060 │         116401 ║
║        462.4800 │             2.6470 │        34.2070 │         118201 ║
║        462.2800 │             2.6490 │        34.2090 │         120001 ║
║        462.0800 │             2.6480 │        34.2090 │         121801 ║
║        461.9200 │             2.6470 │        34.2080 │         123601 ║
║        461.8000 │             2.6430 │        34.2070 │         125401 ║
║        461.6800 │             2.6460 │        34.2080 │         127201 ║
║        461.6800 │             2.6480 │        34.2060 │         129001 ║
║        461.7200 │             2.6470 │        34.2070 │         130801 ║
║        461.8000 │             2.6470 │        34.2060 │         132601 ║
║        461.9200 │             2.6470 │        34.2050 │         134401 ║
║        462.1200 │             2.6480 │        34.2060 │         136201 ║
║        462.3600 │             2.6440 │        34.2060 │         138001 ║
║        462.6000 │             2.6430 │        34.2070 │         139801 ║
║        462.8800 │             2.6400 │        34.2060 │         141601 ║
║        463.1200 │             2.6410 │        34.2050 │         143401 ║
║        463.3200 │             2.6400 │        34.2040 │         145201 ║
║        463.4800 │             2.6370 │        34.2040 │         147001 ║
║        463.6000 │             2.6370 │        34.2030 │         148801 ║
║        463.6400 │             2.6360 │        34.2050 │         150601 ║
║        463.6000 │             2.6350 │        34.2020 │         152401 ║
║        463.5200 │             2.6350 │        34.2020 │         154201 ║
║        463.3600 │             2.6370 │        34.2000 │         156001 ║
║        463.1600 │             2.6360 │        34.2030 │         157801 ║
║        462.9200 │             2.6410 │        34.2030 │         159601 ║
║        462.6400 │             2.6400 │        34.2030 │         161401 ║
║        462.4000 │             2.6400 │        34.2010 │         163201 ║
║        462.1200 │             2.6400 │        34.2050 │         165001 ║
║        461.9200 │             2.6410 │        34.2030 │         166801 ║
║        461.7200 │             2.6410 │        34.2030 │         168601 ║
║        461.5600 │             2.6430 │        34.2020 │         170401 ║
║        461.4400 │             2.6440 │        34.2020 │         172201 ║
║        461.4400 │             2.6440 │        34.2040 │         174001 ║
║        461.4800 │             2.6430 │        34.2040 │         175801 ║
║        461.6000 │             2.6400 │        34.2030 │         177601 ║
║        461.7600 │             2.6380 │        34.2020 │         179401 ║
║        462.0000 │             2.6360 │        34.2020 │         181201 ║
║        462.2400 │             2.6350 │        34.2000 │         183001 ║
║        462.4800 │             2.6340 │        34.1880 │         184801 ║
║        462.7200 │             2.6340 │        34.2000 │         186601 ║
║        462.9600 │             2.6340 │        34.2010 │         188401 ║
║        463.1600 │             2.6310 │        34.2000 │         190201 ║
║        463.3200 │             2.6290 │        34.2000 │         192001 ║
║        463.4000 │             2.6260 │        34.1960 │         193801 ║
║        463.4800 │             2.6270 │        34.1980 │         195601 ║
║        463.4400 │             2.6280 │        34.1990 │         197401 ║
║        463.3600 │             2.6290 │        34.2010 │         199201 ║
║        463.2000 │             2.6280 │        34.1960 │         201001 ║
║        463.0400 │             2.6290 │        34.2000 │         202801 ║
║        462.8000 │             2.6280 │        34.1980 │         204601 ║
║        462.6000 │             2.6290 │        34.1990 │         206401 ║
║        462.3600 │             2.6310 │        34.1990 │         208201 ║
║        462.1600 │             2.6320 │        34.1970 │         210001 ║
║        462.0000 │             2.6340 │        34.1980 │         211801 ║
║        461.8800 │             2.6350 │        34.1990 │         213601 ║
║        461.7600 │             2.6350 │        34.1880 │         215401 ║
║        461.7600 │             2.6360 │        34.1980 │         217201 ║
║        461.7600 │             2.6370 │        34.1990 │         219001 ║
║        461.8400 │             2.6390 │        34.1990 │         220801 ║
║        461.9600 │             2.6390 │        34.1990 │         222601 ║
║        462.1200 │             2.6400 │        34.1970 │         224401 ║
║        462.3200 │             2.6380 │        34.2010 │         226201 ║
║        462.5600 │             2.6390 │        34.1990 │         228001 ║
║        462.7600 │             2.6370 │        34.2000 │         229801 ║
║        463.0000 │             2.6350 │        34.1990 │         231601 ║
║        463.2000 │             2.6330 │        34.2010 │         233401 ║
║        463.3600 │             2.6320 │        34.1980 │         235201 ║
║        463.4800 │             2.6280 │        34.1980 │         237001 ║
║        463.5200 │             2.6250 │        34.1970 │         238801 ║
║        463.4800 │             2.6240 │        34.1960 │         240601 ║
║        463.4000 │             2.6220 │        34.1970 │         242401 ║
║        463.2400 │             2.6230 │        34.1950 │         244201 ║
║        463.0400 │             2.6230 │        34.1920 │         246001 ║
║        462.8000 │             2.6220 │        34.1960 │         247801 ║
║        462.5600 │             2.6230 │        34.1940 │         249601 ║
║        462.3200 │             2.6220 │        34.1960 │         251401 ║
║        462.0800 │             2.6220 │        34.1970 │         253201 ║
║        461.8800 │             2.6250 │        34.1990 │         255001 ║
║        461.7200 │             2.6280 │        34.1980 │         256801 ║
║        461.6000 │             2.6290 │        34.1970 │         258601 ║
║        461.5200 │             2.6310 │        34.1980 │         260401 ║
║        461.5200 │             2.6320 │        34.2000 │         262201 ║
║        461.5600 │             2.6340 │        34.2040 │         264001 ║
║        461.6800 │             2.6350 │        34.2020 │         265801 ║
║        461.8400 │             2.6350 │        34.2030 │         267601 ║
║        462.0400 │             2.6340 │        34.2040 │         269401 ║
║        462.2800 │             2.6330 │        34.2030 │         271201 ║
║        462.4800 │             2.6340 │        34.2010 │         273001 ║
║        462.7200 │             2.6310 │        34.2030 │         274801 ║
║        462.9600 │             2.6300 │        34.2030 │         276601 ║
║        463.1600 │             2.6270 │        34.1990 │         278401 ║
║        463.2800 │             2.6180 │        34.2000 │         280201 ║
║        463.4000 │             2.6180 │        34.1990 │         282001 ║
║        463.4400 │             2.6150 │        34.1990 │         283801 ║
║        463.4400 │             2.6140 │        34.2000 │         285601 ║
║        463.3200 │             2.6140 │        34.1970 │         287401 ║
║        463.2000 │             2.6140 │        34.1960 │         289201 ║
║        463.0000 │             2.6130 │        34.1980 │         291001 ║
║        462.8000 │             2.6160 │        34.1980 │         292801 ║
║        462.6000 │             2.6170 │        34.1980 │         294601 ║
║        462.4000 │             2.6190 │        34.1980 │         296401 ║
║        462.2000 │             2.6190 │        34.1980 │         298201 ║
║        462.0400 │             2.6180 │        34.1990 │         300001 ║
║        461.9200 │             2.6210 │        34.1990 │         301801 ║
║        461.8400 │             2.6210 │        34.1980 │         303601 ║
║        461.8000 │             2.6210 │        34.1990 │         305401 ║
║        461.8000 │             2.6210 │        34.1980 │         307201 ║
║        461.8800 │             2.6240 │        34.2000 │         309001 ║
║        462.0000 │             2.6310 │        34.2020 │         310801 ║
║        462.1600 │             2.6370 │        34.2010 │         312601 ║
║        462.3200 │             2.6410 │        34.2020 │         314401 ║
║        462.5200 │             2.6390 │        34.2020 │         316201 ║
║        462.7200 │             2.6360 │        34.2010 │         318001 ║
║        462.8800 │             2.6330 │        34.1980 │         319801 ║
║        463.0400 │             2.6300 │        34.2000 │         321601 ║
║        463.2000 │             2.6310 │        34.1990 │         323401 ║
║        463.2400 │             2.6330 │        34.2000 │         325201 ║
║        463.2800 │             2.6320 │        34.1990 │         327001 ║
║        463.2400 │             2.6310 │        34.1990 │         328801 ║
║        463.1600 │             2.6310 │        34.1990 │         330601 ║
║        463.0400 │             2.6330 │        34.1990 │         332401 ║
║        462.8400 │             2.6330 │        34.1990 │         334201 ║
║        462.6400 │             2.6310 │        34.1990 │         336001 ║
║        462.4400 │             2.6280 │        34.1990 │         337801 ║
║        462.2400 │             2.6240 │        34.1980 │         339601 ║
║        462.0400 │             2.6260 │        34.1970 │         341401 ║
║        461.8800 │             2.6250 │        34.1980 │         343201 ║
║        461.7200 │             2.6310 │        34.1980 │         345001 ║
║        461.6400 │             2.6340 │        34.1980 │         346801 ║
║        461.5600 │             2.6350 │        34.1980 │         348601 ║
║        461.5600 │             2.6320 │        34.1990 │         350401 ║
║        461.6400 │             2.6330 │        34.1970 │         352201 ║
║        461.7200 │             2.6310 │        34.1970 │         354001 ║
║        461.8800 │             2.6290 │        34.1970 │         355801 ║
║        462.0800 │             2.6300 │        34.1960 │         357601 ║
║        462.3200 │             2.6310 │        34.1960 │         359401 ║
║        462.5200 │             2.6310 │        34.1970 │         361201 ║
║        462.7600 │             2.6320 │        34.1980 │         363001 ║
║        462.9600 │             2.6300 │        34.1970 │         364801 ║
║        463.1600 │             2.6260 │        34.1950 │         366601 ║
║        463.2800 │             2.6220 │        34.1940 │         368401 ║
║        463.4000 │             2.6160 │        34.1910 │         370201 ║
║        463.4000 │             2.6120 │        34.1930 │         372001 ║
║        463.4000 │             2.6110 │        34.1940 │         373801 ║
║        463.3200 │             2.6110 │        34.1920 │         375601 ║
║        463.2000 │             2.6120 │        34.1890 │         377401 ║
║        463.0400 │             2.6140 │        34.1900 │         379201 ║
║        462.8800 │             2.6150 │        34.1920 │         381001 ║
║        462.7200 │             2.6150 │        34.1930 │         382801 ║
║        462.5200 │             2.6170 │        34.1920 │         384601 ║
║        462.3600 │             2.6200 │        34.1920 │         386401 ║
║        462.2400 │             2.6210 │        34.1930 │         388201 ║
║        462.1200 │             2.6210 │        34.1930 │         390001 ║
║        462.0400 │             2.6240 │        34.1930 │         391801 ║
║        462.0000 │             2.6250 │        34.1950 │         393601 ║
║        462.0000 │             2.6280 │        34.1970 │         395401 ║
║        462.0400 │             2.6270 │        34.1950 │         397201 ║
║        462.1200 │             2.6280 │        34.1950 │         399001 ║
║        462.2400 │             2.6280 │        34.1940 │         400801 ║
║        462.4000 │             2.6260 │        34.1950 │         402601 ║
║        462.5600 │             2.6250 │        34.1950 │         404401 ║
║        462.7200 │             2.6240 │        34.1910 │         406201 ║
║        462.8800 │             2.6230 │        34.1930 │         408001 ║
║        463.0000 │             2.6220 │        34.1920 │         409801 ║
║        463.1200 │             2.6210 │        34.1910 │         411601 ║
║        463.1600 │             2.6190 │        34.1920 │         413401 ║
║        463.1600 │             2.6180 │        34.1960 │         415201 ║
║        463.1600 │             2.6180 │        34.1920 │         417001 ║
║        463.0800 │             2.6150 │        34.1940 │         418801 ║
╚═════════════════╧════════════════════╧════════════════╧════════════════╝


ascending: binned:
╔═════════════════╤════════════════════╤════════════════╤══════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ tcond (degC) ║
╟─────────────────┼────────────────────┼────────────────┼──────────────╢
║        463.0000 │             2.6190 │        34.1940 │       2.6210 ║
║        462.6000 │             2.6180 │        34.1950 │       2.6910 ║
║        461.4800 │             2.6180 │        34.1990 │       2.6650 ║
║        460.5200 │             2.6180 │        34.2010 │       2.5770 ║
║        459.5200 │             2.6160 │        34.2020 │       2.5880 ║
║        458.4800 │             2.6130 │        34.2020 │       2.5660 ║
║        457.4800 │             2.6110 │        34.2020 │       2.6860 ║
║        456.5200 │             2.6110 │        34.2040 │       2.6100 ║
║        455.5200 │             2.6100 │        34.2030 │       2.7080 ║
║        454.5200 │             2.6110 │        34.2040 │       2.5990 ║
║        453.5200 │             2.6110 │        34.2030 │       2.5990 ║
║        452.6000 │             2.6100 │        34.2060 │       2.6320 ║
║        451.6000 │             2.6090 │        34.2050 │       2.6760 ║
║        450.6000 │             2.6060 │        34.2050 │       2.5440 ║
║        449.6000 │             2.6050 │        34.2040 │       2.6540 ║
║        448.4800 │             2.5990 │        34.2020 │       2.6270 ║
║        447.3600 │             2.5950 │        34.2010 │       2.6540 ║
║        446.4000 │             2.5870 │        34.2000 │       2.6210 ║
║        445.4000 │             2.5840 │        34.1990 │       2.5990 ║
║        444.4400 │             2.5800 │        34.1990 │       2.6320 ║
║        443.4400 │             2.5760 │        34.1990 │       2.5880 ║
║        442.4800 │             2.5760 │        34.1980 │       2.5330 ║
║        441.4400 │             2.5730 │        34.1950 │       2.6650 ║
║        440.5200 │             2.5660 │        34.1950 │       2.6390 ║
║        439.5600 │             2.5630 │        34.1950 │       2.7410 ║
║        438.5600 │             2.5620 │        34.1950 │       2.6390 ║
║        437.5200 │             2.5600 │        34.1930 │       2.5440 ║
║        436.4800 │             2.5570 │        34.1940 │       2.5950 ║
║        435.5600 │             2.5540 │        34.1930 │       2.5950 ║
║        434.5200 │             2.5470 │        34.1910 │       2.5550 ║
║        433.4800 │             2.5420 │        34.1900 │       2.5660 ║
║        432.5600 │             2.5390 │        34.1910 │       2.5510 ║
║        431.5200 │             2.5380 │        34.1900 │       2.5880 ║
║        430.4800 │             2.5360 │        34.1910 │       2.5950 ║
║        429.5600 │             2.5330 │        34.1880 │       2.5210 ║
║        428.5200 │             2.5320 │        34.1880 │       2.5100 ║
║        427.4400 │             2.5320 │        34.1880 │       2.5360 ║
║        426.5600 │             2.5300 │        34.1880 │       2.6540 ║
║        425.4800 │             2.5300 │        34.1880 │       2.6210 ║
║        424.4400 │             2.5300 │        34.1890 │       2.6540 ║
║        423.5200 │             2.5300 │        34.1870 │       2.5800 ║
║        422.6000 │             2.5290 │        34.1880 │       2.5800 ║
║        421.5200 │             2.5290 │        34.1880 │       2.4220 ║
║        420.4800 │             2.5260 │        34.1870 │       2.5950 ║
║        419.5200 │             2.5240 │        34.1860 │       2.6240 ║
║        418.4800 │             2.5190 │        34.1850 │       2.5990 ║
║        417.4000 │             2.5160 │        34.1840 │       2.5800 ║
║        416.5200 │             2.5140 │        34.1840 │       2.6100 ║
║        415.6000 │             2.5120 │        34.1820 │       2.5360 ║
║        414.5600 │             2.5020 │        34.1810 │       2.5440 ║
║        413.4800 │             2.4990 │        34.1810 │       2.5950 ║
║        412.5600 │             2.4960 │        34.1800 │       2.6240 ║
║        411.5200 │             2.4920 │        34.1800 │       2.5990 ║
║        410.4800 │             2.4900 │        34.1790 │       2.6100 ║
║        409.5200 │             2.4840 │        34.1770 │       2.6100 ║
║        408.6000 │             2.4770 │        34.1750 │       2.5800 ║
║        407.6000 │             2.4680 │        34.1730 │       2.5510 ║
║        406.6000 │             2.4610 │        34.1720 │       2.7270 ║
║        405.6000 │             2.4560 │        34.1690 │       2.5070 ║
║        404.5600 │             2.4520 │        34.1690 │       2.4630 ║
║        403.5200 │             2.4460 │        34.1660 │       2.5510 ║
║        402.4800 │             2.4420 │        34.1670 │       2.5070 ║
║        401.5200 │             2.4390 │        34.1660 │       2.5360 ║
║        400.4800 │             2.4380 │        34.1660 │       2.5360 ║
║        399.4800 │             2.4310 │        34.1650 │       2.5800 ║
║        398.4400 │             2.4290 │        34.1640 │       2.5210 ║
║        397.4400 │             2.4260 │        34.1640 │       2.4630 ║
║        396.4400 │             2.4260 │        34.1630 │       2.5210 ║
║        395.4400 │             2.4230 │        34.1620 │       2.5210 ║
║        394.4000 │             2.4200 │        34.1630 │       2.6100 ║
║        393.4000 │             2.4180 │        34.1620 │       2.5360 ║
║        392.4400 │             2.4160 │        34.1600 │       2.5360 ║
║        391.4000 │             2.4130 │        34.1600 │       2.5070 ║
║        390.4400 │             2.4090 │        34.1590 │       2.6240 ║
║        389.4000 │             2.4050 │        34.1580 │       2.4770 ║
║        388.4400 │             2.4010 │        34.1580 │       2.4770 ║
║        387.4000 │             2.4000 │        34.1570 │       2.5210 ║
║        386.4000 │             2.3910 │        34.1530 │       2.4920 ║
║        385.3600 │             2.3860 │        34.1540 │       2.4480 ║
║        384.4000 │             2.3850 │        34.1530 │       2.4920 ║
║        383.3600 │             2.3790 │        34.1520 │       2.4920 ║
║        382.4000 │             2.3670 │        34.1490 │       2.4480 ║
║        381.3600 │             2.3620 │        34.1480 │       2.5070 ║
║        380.3600 │             2.3590 │        34.1480 │       2.5360 ║
║        379.3600 │             2.3570 │        34.1450 │       2.4920 ║
║        378.3600 │             2.3430 │        34.1420 │       2.4180 ║
║        377.4000 │             2.3350 │        34.1420 │       2.4040 ║
║        376.4000 │             2.3330 │        34.1420 │       2.4480 ║
║        375.4000 │             2.3310 │        34.1400 │       2.4180 ║
║        374.4000 │             2.3270 │        34.1380 │       2.4770 ║
║        373.3600 │             2.3240 │        34.1360 │       2.4480 ║
║        372.4400 │             2.3190 │        34.1360 │       2.4770 ║
║        371.5600 │             2.3170 │        34.1360 │       2.3590 ║
║        370.4400 │             2.3140 │        34.1340 │       2.4770 ║
║        369.5200 │             2.3130 │        34.1360 │       2.5210 ║
║        368.6000 │             2.3100 │        34.1360 │       2.3890 ║
║        367.4400 │             2.3090 │        34.1340 │       2.3740 ║
║        366.3600 │             2.3060 │        34.1350 │       2.4480 ║
║        365.4800 │             2.3050 │        34.1340 │       2.4990 ║
║        364.5200 │             2.2990 │        34.1310 │       2.4180 ║
║        363.4400 │             2.2940 │        34.1310 │       2.4770 ║
║        362.5200 │             2.2880 │        34.1290 │       2.3450 ║
║        361.6000 │             2.2820 │        34.1300 │       2.3590 ║
║        360.5200 │             2.2790 │        34.1280 │       2.4330 ║
║        359.4000 │             2.2770 │        34.1270 │       2.4040 ║
║        358.5200 │             2.2760 │        34.1260 │       2.3450 ║
║        357.6000 │             2.2750 │        34.1260 │       2.3000 ║
║        356.5200 │             2.2740 │        34.1260 │       2.3890 ║
║        355.5200 │             2.2730 │        34.1240 │       2.4550 ║
║        354.6000 │             2.2720 │        34.1270 │       2.4180 ║
║        353.4800 │             2.2720 │        34.1230 │       2.4480 ║
║        352.5200 │             2.2690 │        34.1240 │       2.3000 ║
║        351.6400 │             2.2650 │        34.1230 │       2.4480 ║
║        350.5200 │             2.2590 │        34.1230 │       2.3000 ║
║        349.4400 │             2.2580 │        34.1210 │       2.3300 ║
║        348.4800 │             2.2570 │        34.1190 │       2.3230 ║
║        347.5600 │             2.2570 │        34.1190 │       2.3450 ║
