=============
Float 9250 (Alamo/Alto)
-------------
Float 9250, Dive 79
Product ID STANDARD
Software Version 8.0.5
Trajectory
GPS fixes:
fix kind:  DiveStart
fix time:  2022-02-16 12:24:00 UTC
latitude:  69.1026629
longitude: -51.9575593
ttf:       0
nsat:      6
min snr:   22
mean snr:  29
max snr:   37
hdop:      1.1

fix kind:  DiveEnd
fix time:  1980-01-06 00:00:00 UTC
latitude:  0
longitude: 0
ttf:       0
nsat:      0
min snr:   0
mean snr:  0
max snr:   0
hdop:      0

Fall/Rise series:
╔════════════╤═════════════════╤═══════════════╗
║       time │ pressure (dBar) │          code ║
║        439.6000 │             2.8190 │        34.2120 │          69601 ║
║        439.6800 │             2.8210 │        34.2150 │          71401 ║
║        439.6400 │             2.8290 │        34.2200 │          73201 ║
║        439.5200 │             2.8260 │        34.2190 │          75001 ║
║        439.3600 │             2.8240 │        34.2190 │          76801 ║
║        439.1600 │             2.8220 │        34.2130 │          78601 ║
║        438.9200 │             2.8210 │        34.2130 │          80401 ║
║        438.6800 │             2.8190 │        34.2130 │          82201 ║
║        438.4400 │             2.8170 │        34.2130 │          84001 ║
║        438.1600 │             2.8220 │        34.2110 │          85801 ║
║        437.9600 │             2.8200 │        34.2110 │          87601 ║
║        437.7600 │             2.8210 │        34.2100 │          89401 ║
║        437.6400 │             2.8210 │        34.2080 │          91201 ║
║        437.5600 │             2.8180 │        34.2090 │          93001 ║
║        437.5200 │             2.8170 │        34.2080 │          94801 ║
║        437.5600 │             2.8130 │        34.2070 │          96601 ║
║        437.6800 │             2.8290 │        34.2070 │          98401 ║
║        437.8000 │             2.8460 │        34.2180 │         100201 ║
║        437.9600 │             2.8470 │        34.2190 │         102001 ║
║        438.1200 │             2.8490 │        34.2170 │         103801 ║
║        438.2800 │             2.8490 │        34.2180 │         105601 ║
║        438.4800 │             2.8470 │        34.2200 │         107401 ║
║        438.6400 │             2.8410 │        34.2180 │         109201 ║
║        438.7600 │             2.8300 │        34.2160 │         111001 ║
║        438.8800 │             2.8300 │        34.2150 │         112801 ║
║        438.9200 │             2.8300 │        34.2130 │         114601 ║
║        438.9200 │             2.8410 │        34.2180 │         116401 ║
║        438.8800 │             2.8450 │        34.2150 │         118201 ║
║        438.7200 │             2.8540 │        34.2150 │         120001 ║
║        438.5200 │             2.8550 │        34.2150 │         121801 ║
║        438.3200 │             2.8520 │        34.2140 │         123601 ║
║        438.1200 │             2.8520 │        34.2110 │         125401 ║
║        437.8800 │             2.8490 │        34.2110 │         127201 ║
║        437.6800 │             2.8530 │        34.2110 │         129001 ║
║        437.5200 │             2.8480 │        34.2140 │         130801 ║
║        437.4000 │             2.8500 │        34.2160 │         132601 ║
║        437.3200 │             2.8490 │        34.2120 │         134401 ║
║        437.2800 │             2.8490 │        34.2070 │         136201 ║
║        437.3200 │             2.8520 │        34.2090 │         138001 ║
║        437.4000 │             2.8490 │        34.2090 │         139801 ║
║        437.5600 │             2.8510 │        34.2070 │         141601 ║
║        437.7600 │             2.8490 │        34.2100 │         143401 ║
║        438.0000 │             2.8490 │        34.2080 │         145201 ║
║        438.2800 │             2.8450 │        34.2100 │         147001 ║
║        438.5600 │             2.8510 │        34.2140 │         148801 ║
║        438.8400 │             2.8560 │        34.2200 │         150601 ║
║        439.1200 │             2.8650 │        34.2150 │         152401 ║
║        439.3600 │             2.8740 │        34.2150 │         154201 ║
║        439.5200 │             2.8680 │        34.2190 │         156001 ║
║        439.6400 │             2.8550 │        34.2120 │         157801 ║
║        439.6400 │             2.8490 │        34.2050 │         159601 ║
║        439.5600 │             2.8490 │        34.2100 │         161401 ║
║        439.4400 │             2.8490 │        34.2060 │         163201 ║
║        439.2800 │             2.8460 │        34.2050 │         165001 ║
║        439.0400 │             2.8460 │        34.2020 │         166801 ║
║        438.8000 │             2.8440 │        34.1990 │         168601 ║
║        438.5600 │             2.8430 │        34.1940 │         170401 ║
║        438.3200 │             2.8440 │        34.1960 │         172201 ║
║        438.0400 │             2.8440 │        34.1950 │         174001 ║
║        437.8400 │             2.8440 │        34.1980 │         175801 ║
║        437.6000 │             2.8480 │        34.2020 │         177601 ║
║        437.4800 │             2.8470 │        34.2010 │         179401 ║
║        437.4000 │             2.8430 │        34.1980 │         181201 ║
║        437.3600 │             2.8450 │        34.1930 │         183001 ║
║        437.4000 │             2.8440 │        34.2000 │         184801 ║
║        437.5200 │             2.8440 │        34.2120 │         186601 ║
║        437.6400 │             2.8450 │        34.2100 │         188401 ║
║        437.8400 │             2.8440 │        34.2120 │         190201 ║
║        438.0000 │             2.8450 │        34.2090 │         192001 ║
║        438.2000 │             2.8460 │        34.2080 │         193801 ║
║        438.4000 │             2.8540 │        34.2070 │         195601 ║
║        438.5600 │             2.8530 │        34.2080 │         197401 ║
║        438.7600 │             2.8540 │        34.2060 │         199201 ║
║        438.8800 │             2.8590 │        34.2120 │         201001 ║
║        438.9200 │             2.8600 │        34.2080 │         202801 ║
║        438.9200 │             2.8590 │        34.2050 │         204601 ║
║        438.8800 │             2.8570 │        34.2090 │         206401 ║
║        438.7200 │             2.8540 │        34.2060 │         208201 ║
║        438.5200 │             2.8500 │        34.1980 │         210001 ║
║        438.3200 │             2.8520 │        34.2000 │         211801 ║
║        438.0800 │             2.8510 │        34.1970 │         213601 ║
║        437.8800 │             2.8490 │        34.1950 │         215401 ║
║        437.6800 │             2.8510 │        34.1950 │         217201 ║
║        437.5200 │             2.8510 │        34.1970 │         219001 ║
║        437.4000 │             2.8500 │        34.1300 │         220801 ║
║        437.3200 │             2.8490 │        34.1970 │         222601 ║
║        437.2400 │             2.8490 │        34.1990 │         224401 ║
║        437.2800 │             2.8480 │        34.1940 │         226201 ║
║        437.3600 │             2.8480 │        34.1950 │         228001 ║
║        437.4800 │             2.8490 │        34.1990 │         229801 ║
║        437.6800 │             2.8500 │        34.2010 │         231601 ║
║        437.9200 │             2.8500 │        34.1990 │         233401 ║
║        438.2000 │             2.8490 │        34.2000 │         235201 ║
║        438.4800 │             2.8450 │        34.1720 │         237001 ║
║        438.7600 │             2.8470 │        34.0740 │         238801 ║
║        439.0000 │             2.8480 │        34.1810 │         240601 ║
║        439.2000 │             2.8500 │        34.1990 │         242401 ║
║        439.4000 │             2.8500 │        34.2010 │         244201 ║
║        439.4800 │             2.8530 │        34.2040 │         246001 ║
║        439.4800 │             2.8580 │        34.2060 │         247801 ║
║        439.4400 │             2.8450 │        34.1970 │         249601 ║
║        439.3600 │             2.8440 │        34.2020 │         251401 ║
║        439.1600 │             2.8430 │        34.1990 │         253201 ║
║        438.9600 │             2.8360 │        34.1980 │         255001 ║
║        438.7200 │             2.8330 │        34.1950 │         256801 ║
║        438.4400 │             2.8390 │        34.1940 │         258601 ║
║        438.2000 │             2.8380 │        34.1940 │         260401 ║
║        437.9200 │             2.8360 │        34.1950 │         262201 ║
║        437.7200 │             2.8370 │        34.1930 │         264001 ║
║        437.5200 │             2.8380 │        34.1930 │         265801 ║
║        437.4000 │             2.8380 │        34.1920 │         267601 ║
║        437.3200 │             2.8380 │        34.1930 │         269401 ║
║        437.2800 │             2.8470 │        34.1950 │         271201 ║
║        437.3600 │             2.8450 │        34.1960 │         273001 ║
║        437.4400 │             2.8460 │        34.2010 │         274801 ║
║        437.6000 │             2.8470 │        34.1990 │         276601 ║
║        437.8000 │             2.8480 │        34.2010 │         278401 ║
║        438.0000 │             2.8460 │        34.2000 │         280201 ║
║        438.2000 │             2.8440 │        34.2010 │         282001 ║
║        438.4400 │             2.8380 │        34.2000 │         283801 ║
║        438.6400 │             2.8380 │        34.2020 │         285601 ║
║        438.8000 │             2.8380 │        34.2030 │         287401 ║
║        438.9200 │             2.8370 │        34.2050 │         289201 ║
║        439.0000 │             2.8370 │        34.2020 │         291001 ║
║        439.0000 │             2.8350 │        34.1990 │         292801 ║
║        438.9600 │             2.8300 │        34.1830 │         294601 ║
║        438.8000 │             2.8290 │        34.1900 │         296401 ║
║        438.6400 │             2.8320 │        34.2020 │         298201 ║
║        438.4400 │             2.8340 │        34.1990 │         300001 ║
║        438.2400 │             2.8340 │        34.2000 │         301801 ║
║        438.0400 │             2.8380 │        34.1930 │         303601 ║
║        437.8400 │             2.8360 │        34.1940 │         305401 ║
║        437.6800 │             2.8350 │        34.1930 │         307201 ║
║        437.5200 │             2.8350 │        34.1920 │         309001 ║
║        437.4000 │             2.8370 │        34.1940 │         310801 ║
║        437.3600 │             2.8390 │        34.1940 │         312601 ║
║        437.3600 │             2.8380 │        34.1900 │         314401 ║
║        437.4400 │             2.8400 │        34.1920 │         316201 ║
║        437.6000 │             2.8400 │        34.1940 │         318001 ║
║        437.7600 │             2.8400 │        34.1930 │         319801 ║
║        438.0000 │             2.8400 │        34.1280 │         321601 ║
║        438.2000 │             2.8400 │        34.1250 │         323401 ║
║        438.4400 │             2.8410 │        34.1580 │         325201 ║
║        438.6800 │             2.8410 │        34.1600 │         327001 ║
║        438.9200 │             2.8410 │        34.1950 │         328801 ║
║        439.1200 │             2.8370 │        34.1500 │         330601 ║
║        439.2800 │             2.8370 │        34.1550 │         332401 ║
║        439.4000 │             2.8330 │        34.1210 │         334201 ║
║        439.4000 │             2.8320 │        34.1470 │         336001 ║
║        439.4000 │             2.8310 │        34.2000 │         337801 ║
║        439.2800 │             2.8220 │        34.1960 │         339601 ║
║        439.1200 │             2.8230 │        34.1990 │         341401 ║
║        438.8800 │             2.8230 │        34.1990 │         343201 ║
║        438.6400 │             2.8330 │        34.1890 │         345001 ║
║        438.3600 │             2.8330 │        34.1910 │         346801 ║
║        438.1200 │             2.8300 │        34.1840 │         348601 ║
║        437.8800 │             2.8280 │        34.1830 │         350401 ║
║        437.6800 │             2.8320 │        34.1850 │         352201 ║
║        437.5200 │             2.8300 │        34.1920 │         354001 ║
║        437.3600 │             2.8300 │        34.1920 │         355801 ║
║        437.2800 │             2.8310 │        34.1080 │         357601 ║
║        437.2800 │             2.8300 │        34.1910 │         359401 ║
║        437.3200 │             2.8310 │        34.1960 │         361201 ║
║        437.4400 │             2.8310 │        34.1910 │         363001 ║
║        437.6000 │             2.8320 │        34.1930 │         364801 ║
║        437.7600 │             2.8320 │        34.1950 │         366601 ║
║        437.9600 │             2.8330 │        34.1950 │         368401 ║
║        438.2000 │             2.8270 │        34.2000 │         370201 ║
║        438.4000 │             2.8280 │        34.1990 │         372001 ║
║        438.6000 │             2.8280 │        34.2000 │         373801 ║
║        438.7600 │             2.8290 │        34.2020 │         375601 ║
║        438.8800 │             2.8300 │        34.2010 │         377401 ║
║        439.0000 │             2.8290 │        34.2010 │         379201 ║
║        439.0400 │             2.8300 │        34.1990 │         381001 ║
║        439.0000 │             2.8300 │        34.1960 │         382801 ║
║        438.9200 │             2.8280 │        34.1970 │         384601 ║
║        438.8000 │             2.8270 │        34.1980 │         386401 ║
║        438.6400 │             2.8280 │        34.1940 │         388201 ║
║        438.4400 │             2.8310 │        34.1930 │         390001 ║
║        438.2400 │             2.8300 │        34.1890 │         391801 ║
║        438.0800 │             2.8310 │        34.1920 │         393601 ║
║        437.8800 │             2.8300 │        34.1870 │         395401 ║
║        437.7600 │             2.8310 │        34.1870 │         397201 ║
║        437.6400 │             2.8310 │        34.1900 │         399001 ║
║        437.5600 │             2.8300 │        34.1840 │         400801 ║
║        437.5600 │             2.8320 │        34.1900 │         402601 ║
║        437.5600 │             2.8300 │        34.1910 │         404401 ║
║        437.6800 │             2.8300 │        34.1890 │         406201 ║
║        437.8400 │             2.8300 │        34.1940 │         408001 ║
║        438.0000 │             2.8300 │        34.1940 │         409801 ║
║        438.2400 │             2.8320 │        34.1970 │         411601 ║
║        438.4400 │             2.8300 │        34.1960 │         413401 ║
║        438.6800 │             2.8300 │        34.2000 │         415201 ║
║        438.8800 │             2.8360 │        34.2020 │         417001 ║
║        439.0400 │             2.8370 │        34.2040 │         418801 ║
╚═════════════════╧════════════════════╧════════════════╧════════════════╝


ascending: binned:
╔═════════════════╤════════════════════╤════════════════╤══════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ tcond (degC) ║
╟─────────────────┼────────────────────┼────────────────┼──────────────╢
║        439.3600 │             2.8340 │        34.1980 │       2.8520 ║
║        438.5200 │             2.8320 │        34.2040 │       2.8480 ║
║        437.4800 │             2.8300 │        34.2050 │       2.8730 ║
║        436.5600 │             2.8320 │        34.2070 │       2.8810 ║
║        435.5600 │             2.8320 │        34.2090 │       2.8460 ║
║        434.5600 │             2.8300 │        34.2070 │       2.8990 ║
║        433.5600 │             2.8280 │        34.2070 │       2.8640 ║
║        432.4800 │             2.8280 │        34.2070 │       2.8200 ║
║        431.4400 │             2.8280 │        34.2060 │       2.8200 ║
║        430.5200 │             2.8280 │        34.2060 │       2.8400 ║
║        429.5600 │             2.8290 │        34.2060 │       2.8990 ║
║        428.5200 │             2.8290 │        34.2060 │       2.7680 ║
║        427.4800 │             2.8290 │        34.2050 │       2.9250 ║
║        426.5200 │             2.8300 │        34.2050 │       2.8510 ║
║        425.5600 │             2.8300 │        34.2050 │       2.8730 ║
║        424.5200 │             2.8300 │        34.2050 │       2.8810 ║
║        423.4400 │             2.8300 │        34.2030 │       2.8900 ║
║        422.4800 │             2.8300 │        34.2020 │       2.9380 ║
║        421.5200 │             2.8300 │        34.2040 │       2.8380 ║
║        420.4800 │             2.8300 │        34.2030 │       2.8810 ║
║        419.5200 │             2.8310 │        34.2020 │       2.8180 ║
║        418.5600 │             2.8310 │        34.2010 │       2.8380 ║
║        417.5600 │             2.8300 │        34.2000 │       2.9050 ║
║        416.6000 │             2.8300 │        34.2010 │       2.9380 ║
║        415.6000 │             2.8290 │        34.2000 │       2.9050 ║
║        414.5600 │             2.8290 │        34.2010 │       2.8070 ║
║        413.5200 │             2.8290 │        34.2000 │       2.9270 ║
║        412.4400 │             2.8290 │        34.2030 │       2.7740 ║
║        411.4800 │             2.8290 │        34.2020 │       2.8290 ║
║        410.5200 │             2.8290 │        34.2020 │       2.8730 ║
║        409.4400 │             2.8290 │        34.2000 │       2.9050 ║
║        408.4800 │             2.8290 │        34.1990 │       2.8140 ║
║        407.5200 │             2.8280 │        34.2000 │       2.8840 ║
║        406.5600 │             2.8280 │        34.1990 │       2.8580 ║
║        405.6000 │             2.8270 │        34.1990 │       2.8840 ║
║        404.5200 │             2.8270 │        34.1990 │       2.8070 ║
║        403.4400 │             2.8210 │        34.1960 │       2.8400 ║
║        402.4800 │             2.8200 │        34.1940 │       2.8290 ║
║        401.6000 │             2.8200 │        34.1940 │       2.8180 ║
║        400.5200 │             2.8160 │        34.1930 │       2.8290 ║
║        399.4800 │             2.8140 │        34.1940 │       2.9600 ║
║        398.4000 │             2.8140 │        34.1930 │       2.8510 ║
║        397.4800 │             2.8130 │        34.1920 │       2.9160 ║
║        396.6000 │             2.8130 │        34.1910 │       2.8290 ║
║        395.5200 │             2.8130 │        34.1930 │       2.8070 ║
║        394.4400 │             2.8120 │        34.1920 │       2.7630 ║
║        393.4800 │             2.8110 │        34.1910 │       2.8140 ║
║        392.5600 │             2.8110 │        34.1910 │       2.8730 ║
║        391.4800 │             2.8070 │        34.1870 │       2.9270 ║
║        390.4400 │             2.8000 │        34.1870 │       2.9380 ║
║        389.4800 │             2.7980 │        34.1870 │       2.8430 ║
║        388.6000 │             2.7960 │        34.1840 │       2.8580 ║
║        387.5600 │             2.7900 │        34.1830 │       2.8290 ║
║        386.4400 │             2.7870 │        34.1820 │       2.8140 ║
║        385.5200 │             2.7840 │        34.1820 │       2.9310 ║
║        384.5200 │             2.7810 │        34.1810 │       2.8730 ║
║        383.5600 │             2.7760 │        34.1810 │       2.8580 ║
║        382.6400 │             2.7760 │        34.1790 │       2.7710 ║
║        381.5200 │             2.7720 │        34.1780 │       2.8510 ║
║        380.4000 │             2.7720 │        34.1810 │       2.8430 ║
║        379.4400 │             2.7770 │        34.1790 │       2.8430 ║
║        378.5200 │             2.7690 │        34.1750 │       2.8290 ║
║        377.5600 │             2.7650 │        34.1770 │       2.7850 ║
║        376.4800 │             2.7640 │        34.1760 │       2.8290 ║
║        375.4000 │             2.7640 │        34.1760 │       2.8290 ║
║        374.4800 │             2.7600 │        34.1760 │       2.8580 ║
║        373.5200 │             2.7600 │        34.1730 │       2.8140 ║
║        372.5600 │             2.7560 │        34.1740 │       2.9160 ║
║        371.4800 │             2.7490 │        34.1710 │       2.7630 ║
║        370.4000 │             2.7450 │        34.1690 │       2.7410 ║
║        369.4000 │             2.7450 │        34.1670 │       2.8730 ║
║        368.4800 │             2.7460 │        34.1670 │       2.8140 ║
║        367.5200 │             2.7460 │        34.1680 │       2.7710 ║
║        366.6000 │             2.7470 │        34.1670 │       2.8140 ║
║        365.5200 │             2.7510 │        34.1670 │       2.7850 ║
║        364.4400 │             2.7530 │        34.1690 │       2.8290 ║
║        363.4800 │             2.7590 │        34.1690 │       2.7410 ║
║        362.5600 │             2.7610 │        34.1680 │       2.8730 ║
║        361.4800 │             2.7630 │        34.1680 │       2.8070 ║
║        360.4000 │             2.7630 │        34.1670 │       2.7270 ║
║        359.4400 │             2.7610 │        34.1670 │       2.8430 ║
║        358.5600 │             2.7580 │        34.1660 │       2.7270 ║
║        357.6000 │             2.7500 │        34.1640 │       2.8580 ║
║        356.5200 │             2.7490 │        34.1640 │       2.7740 ║
║        355.3600 │             2.7470 │        34.1630 │       2.8000 ║
║        354.3600 │             2.7420 │        34.1620 │       2.8430 ║
║        353.4800 │             2.7370 │        34.1620 │       2.8730 ║
║        352.6400 │             2.7360 │        34.1610 │       2.7710 ║
║        351.6000 │             2.7330 │        34.1600 │       2.7560 ║
║        350.5200 │             2.7300 │        34.1600 │       2.8290 ║
║        349.5200 │             2.7260 │        34.1590 │       2.8290 ║
║        348.4400 │             2.7260 │        34.1590 │       2.7850 ║
║        347.4400 │             2.7260 │        34.1570 │       2.7710 ║
║        346.3600 │             2.7220 │        34.1580 │       2.8290 ║
║        345.5200 │             2.7200 │        34.1550 │       2.8290 ║
║        344.6400 │             2.7190 │        34.1560 │       2.8000 ║
║        343.6000 │             2.7170 │        34.1550 │       2.9020 ║
║        342.6000 │             2.7160 │        34.1540 │       2.8430 ║
║        341.5200 │             2.7140 │        34.1540 │       2.8140 ║
║        340.5200 │             2.7140 │        34.1530 │       2.7850 ║
║        339.4400 │             2.7100 │        34.1530 │       2.7710 ║
║        338.4400 │             2.7060 │        34.1490 │       2.8430 ║
║        337.3600 │             2.6980 │        34.1490 │       2.8580 ║
║        336.5200 │             2.6960 │        34.1480 │       2.7630 ║
║        335.6000 │             2.6940 │        34.1490 │       2.8580 ║
║        334.5600 │             2.6930 │        34.1490 │       2.7560 ║
║        333.5600 │             2.6950 │        34.1500 │       2.6830 ║
║        332.4800 │             2.6960 │        34.1480 │       2.7710 ║
║        331.4800 │             2.7000 │        34.1480 │       2.7120 ║
║        330.4400 │             2.7020 │        34.1490 │       2.8430 ║
║        329.4400 │             2.7020 │        34.1470 │       2.8290 ║
║        328.3600 │             2.7000 │        34.1450 │       2.7410 ║
║        327.5200 │             2.7000 │        34.1470 │       2.6970 ║
║        326.6400 │             2.6980 │        34.1450 │       2.7710 ║
║        325.4800 │             2.6940 │        34.1450 │       2.7960 ║
║        324.4400 │             2.6920 │        34.1410 │       2.8070 ║
║        323.6000 │             2.6880 │        34.1410 │       2.7270 ║
║        322.5600 │             2.6830 │        34.1390 │       2.8430 ║
║        321.5600 │             2.6760 │        34.1370 │       2.7410 ║
║        320.5200 │             2.6690 │        34.1330 │       2.8290 ║
